image_filename,object_a_desc,object_b_desc,label,gap_bucket,random_balanced_pred,random_balanced_correct,lower_pixel_y_pred,lower_pixel_y_correct,higher_pixel_y_pred,higher_pixel_y_correct,larger_object_pred,larger_object_correct,left_object_pred,left_object_correct,right_object_pred,right_object_correct
CLEVR_val_000099.png,small gray metal cube,large blue rubber sphere,b_front,small,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False,b_front,True
CLEVR_val_000142.png,large purple metal sphere,large yellow rubber sphere,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000011.png,large red rubber cube,small red metal cube,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000195.png,large cyan metal sphere,small purple metal sphere,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000237.png,small red rubber cylinder,large gray rubber cylinder,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000020.png,small cyan metal cube,small green rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000274.png,small red rubber cube,small purple rubber cylinder,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000195.png,large gray rubber cylinder,small cyan rubber cube,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000270.png,small yellow metal cylinder,small gray rubber sphere,b_front,small,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000087.png,large purple metal cube,large purple metal cylinder,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000033.png,small blue rubber cube,small red metal sphere,b_front,small,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000254.png,large green metal cube,small cyan rubber cube,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000126.png,large blue metal cylinder,small yellow metal cylinder,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000246.png,large blue rubber sphere,small purple rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000137.png,small gray metal sphere,large cyan rubber cube,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000026.png,large red metal cylinder,small cyan metal sphere,a_front,small,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False,a_front,True
CLEVR_val_000133.png,small blue metal sphere,small brown metal cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000273.png,small blue metal cube,small yellow rubber cube,b_front,small,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000166.png,small cyan metal cylinder,large gray metal cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000198.png,large red metal cube,small green metal cylinder,a_front,small,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000155.png,large blue metal cube,small blue rubber cylinder,b_front,large,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000095.png,small gray rubber cylinder,large yellow metal sphere,b_front,large,a_front,False,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000287.png,small red metal cube,large green metal cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000056.png,large cyan metal cube,large red rubber sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000164.png,small gray metal cube,large green metal sphere,b_front,small,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False,b_front,True
CLEVR_val_000198.png,large gray rubber cylinder,small blue rubber cube,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000151.png,small green rubber cube,small yellow rubber cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000174.png,large purple rubber cylinder,large blue rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000008.png,small yellow metal cube,small brown rubber sphere,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000160.png,small brown rubber cylinder,large green metal cube,b_front,medium,a_front,False,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000023.png,small yellow metal sphere,small yellow metal cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000201.png,small purple metal cylinder,large brown metal cube,b_front,large,a_front,False,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000170.png,large purple metal cylinder,small purple rubber sphere,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000087.png,small green metal sphere,large purple metal cylinder,a_front,large,a_front,True,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000204.png,large cyan rubber sphere,small yellow rubber cylinder,b_front,medium,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000023.png,large brown metal sphere,small blue rubber sphere,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000278.png,small blue metal cube,large red rubber sphere,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000068.png,small yellow rubber sphere,small red metal cube,b_front,small,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000078.png,large red metal cube,small blue rubber sphere,b_front,large,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000189.png,large brown rubber cylinder,large cyan rubber cylinder,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000164.png,small brown metal cylinder,small gray metal cube,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000161.png,large green rubber cube,large cyan metal sphere,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000267.png,large red rubber cylinder,large blue metal cube,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000038.png,small blue metal cylinder,small red metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000066.png,small blue rubber sphere,large red metal sphere,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000008.png,large yellow rubber cylinder,large purple metal sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000078.png,small gray rubber cylinder,small blue rubber sphere,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000219.png,large gray metal sphere,large red metal sphere,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000152.png,small blue rubber cube,small green metal sphere,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000028.png,large red metal cube,large purple rubber sphere,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000215.png,large yellow rubber cylinder,small brown rubber sphere,b_front,medium,b_front,True,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000173.png,large gray metal cube,large blue rubber cube,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000195.png,small red rubber cylinder,large purple metal cube,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000269.png,small yellow metal cylinder,small blue rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000041.png,large cyan rubber cylinder,large brown metal cube,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000147.png,small red metal cylinder,large cyan metal cube,a_front,large,a_front,True,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000098.png,large cyan metal sphere,small blue metal sphere,b_front,small,b_front,True,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000164.png,small brown metal sphere,large green metal sphere,a_front,medium,a_front,True,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000191.png,small yellow metal cube,large gray metal sphere,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000274.png,small red rubber cube,large cyan rubber cube,a_front,medium,a_front,True,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000200.png,large gray rubber cylinder,large purple metal cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000169.png,large brown metal sphere,large cyan rubber sphere,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000141.png,large purple metal sphere,small gray rubber cube,b_front,medium,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000114.png,small gray rubber cylinder,small purple rubber cube,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000234.png,large green rubber cylinder,large purple rubber cube,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000057.png,large red metal sphere,small brown rubber cylinder,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000001.png,small yellow metal cube,large gray metal cylinder,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000243.png,large green metal sphere,small purple metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000101.png,small green rubber sphere,large cyan rubber cube,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000273.png,small cyan metal sphere,small yellow rubber cube,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000004.png,small purple rubber cylinder,large gray rubber cylinder,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000087.png,large green metal sphere,small purple rubber cylinder,b_front,small,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000020.png,small purple rubber sphere,large cyan metal sphere,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000066.png,small blue rubber sphere,large blue rubber cube,b_front,medium,a_front,False,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000237.png,large gray rubber cube,small red rubber cylinder,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000232.png,small red metal cube,large purple metal cylinder,b_front,small,a_front,False,a_front,False,b_front,True,b_front,True,a_front,False,b_front,True
CLEVR_val_000066.png,small green rubber cylinder,large red metal sphere,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000228.png,large purple rubber cylinder,small yellow metal cylinder,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000068.png,small yellow rubber sphere,small red rubber cylinder,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000020.png,large gray metal cube,large cyan rubber cylinder,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000217.png,small red metal cube,large cyan rubber cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000238.png,large purple rubber sphere,small red metal cylinder,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000030.png,large green rubber sphere,small cyan rubber sphere,b_front,large,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000191.png,small yellow metal cube,small red rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000234.png,large green rubber cylinder,small gray metal sphere,b_front,large,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000149.png,large cyan rubber cube,large red rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000008.png,small purple rubber cylinder,large yellow metal sphere,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000080.png,large purple metal cylinder,small cyan metal sphere,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000109.png,small yellow rubber cylinder,small yellow rubber cube,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000047.png,large red metal cube,small cyan rubber sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000114.png,small gray rubber cylinder,small brown metal cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000165.png,large red metal cylinder,large brown metal cube,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000138.png,small yellow rubber cube,small green rubber sphere,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000017.png,small gray rubber sphere,small brown rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000009.png,large brown rubber cylinder,small gray metal sphere,b_front,medium,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000244.png,large cyan metal cube,small yellow metal cylinder,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000283.png,small yellow rubber sphere,large brown metal cube,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000129.png,large red metal sphere,large blue metal cube,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000144.png,small cyan rubber cube,small green metal sphere,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000157.png,large cyan rubber cylinder,large red rubber sphere,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000066.png,small green rubber cylinder,small yellow rubber sphere,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000218.png,small green metal sphere,large green metal cube,a_front,large,a_front,True,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000228.png,small red metal cylinder,large purple metal cube,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000229.png,small cyan rubber cube,small yellow metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000137.png,small gray metal sphere,small blue rubber sphere,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000130.png,large brown rubber cylinder,small green rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000064.png,large gray rubber cube,large purple metal sphere,a_front,small,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000278.png,large cyan metal cube,large red rubber sphere,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000091.png,large cyan metal cylinder,large green metal cube,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000036.png,small red metal cylinder,small green rubber cube,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000096.png,large red metal cylinder,small green metal cube,a_front,medium,b_front,False,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000112.png,small yellow metal cube,large red metal sphere,a_front,medium,a_front,True,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000142.png,small cyan rubber cube,small blue metal cylinder,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000095.png,large blue metal sphere,large purple rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000092.png,large red rubber cube,small blue rubber cylinder,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000043.png,large green rubber cylinder,large red rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000038.png,small blue metal cylinder,large cyan metal cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000080.png,large cyan rubber cube,small cyan rubber cylinder,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000081.png,large blue metal cylinder,large red rubber sphere,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000135.png,large green metal cube,small red rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000172.png,small brown metal cube,small blue metal sphere,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000138.png,large purple rubber cylinder,large brown rubber cube,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000230.png,large cyan rubber cylinder,small green metal cylinder,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000075.png,small brown rubber sphere,small cyan rubber cube,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000269.png,small red metal sphere,large green rubber cube,a_front,small,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000255.png,large purple metal cube,small purple rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000191.png,small green metal cube,small red rubber sphere,b_front,small,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000271.png,large red metal sphere,small green rubber sphere,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000071.png,small red metal cube,small purple rubber cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000061.png,small green metal cylinder,small red metal cylinder,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000245.png,small purple metal sphere,small green metal cube,b_front,small,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000173.png,small blue rubber sphere,large gray metal cube,b_front,small,a_front,False,a_front,False,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000234.png,small cyan metal cube,small gray metal sphere,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000235.png,large green metal sphere,small cyan rubber cylinder,a_front,medium,a_front,True,a_front,True,a_front,True,a_front,True,a_front,True,b_front,False
CLEVR_val_000011.png,small gray rubber sphere,small red metal cube,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000114.png,small gray rubber cylinder,small yellow metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000230.png,large gray metal sphere,small blue metal cube,a_front,small,b_front,False,b_front,False,a_front,True,a_front,True,a_front,True,b_front,False
CLEVR_val_000098.png,large blue metal cylinder,small blue metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000277.png,large brown rubber sphere,small cyan metal sphere,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000148.png,large blue metal cylinder,small gray rubber sphere,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000144.png,large brown metal sphere,small cyan rubber cube,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000095.png,small red rubber sphere,small yellow rubber cube,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000075.png,large blue rubber cube,small purple rubber sphere,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000076.png,large gray rubber cube,small yellow metal cube,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000059.png,large green metal cube,small cyan metal sphere,b_front,large,b_front,True,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000229.png,small cyan rubber cube,large brown metal cube,a_front,large,a_front,True,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000212.png,small brown metal cube,small cyan metal cube,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000036.png,small red metal cylinder,large cyan metal cube,b_front,medium,a_front,False,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000110.png,small brown rubber cylinder,large red metal sphere,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000125.png,small brown rubber sphere,small purple rubber cube,b_front,medium,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000168.png,small brown rubber sphere,large gray metal sphere,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000059.png,small gray rubber cylinder,small purple rubber cylinder,b_front,small,a_front,False,b_front,True,a_front,False,a_front,False,b_front,True,a_front,False
CLEVR_val_000218.png,large green rubber cube,large green metal cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000192.png,small green rubber cube,small red metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000077.png,small brown rubber sphere,small green rubber cube,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000161.png,large brown rubber sphere,small blue rubber cube,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000114.png,large blue rubber sphere,small purple rubber cube,b_front,medium,b_front,True,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000028.png,small gray rubber cylinder,large yellow rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000146.png,small red rubber cylinder,small cyan rubber cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000018.png,large cyan metal cylinder,small cyan rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000161.png,large green metal cylinder,large green rubber cylinder,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000030.png,small purple metal cube,small green rubber sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000173.png,small red metal cube,large purple rubber cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000095.png,small yellow rubber cube,large purple rubber cylinder,a_front,medium,a_front,True,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000160.png,large yellow metal cylinder,small brown rubber cylinder,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000028.png,large red metal cube,small gray rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000183.png,small blue metal cube,small purple rubber cube,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False
CLEVR_val_000278.png,small purple metal sphere,large red rubber sphere,a_front,medium,a_front,True,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000178.png,large green rubber sphere,large yellow rubber cylinder,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000160.png,small blue metal cylinder,large green metal cube,a_front,medium,a_front,True,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000170.png,small cyan metal cylinder,large purple metal cylinder,b_front,small,b_front,True,a_front,False,b_front,True,b_front,True,a_front,False,b_front,True
CLEVR_val_000081.png,large purple rubber cylinder,small cyan metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000266.png,small brown metal cylinder,large brown rubber cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
CLEVR_val_000071.png,small green rubber sphere,small gray metal cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000053.png,small yellow metal cylinder,small yellow metal cube,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000004.png,large brown rubber sphere,large gray rubber cylinder,a_front,medium,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000002.png,small blue metal cube,large yellow rubber cube,b_front,large,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000082.png,small gray rubber cylinder,small green metal sphere,a_front,small,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000222.png,large yellow metal cylinder,small yellow metal cube,a_front,large,b_front,False,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000104.png,large purple metal sphere,large brown metal sphere,b_front,large,a_front,False,b_front,True,a_front,False,a_front,False,a_front,False,b_front,True
CLEVR_val_000227.png,small cyan rubber sphere,large green metal cylinder,a_front,large,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000287.png,large blue metal sphere,small blue metal cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,b_front,False,a_front,True
CLEVR_val_000051.png,small red rubber cylinder,small red metal sphere,b_front,medium,b_front,True,b_front,True,a_front,False,b_front,True,a_front,False,b_front,True
CLEVR_val_000059.png,large blue metal sphere,small gray rubber cylinder,a_front,large,a_front,True,a_front,True,b_front,False,a_front,True,a_front,True,b_front,False
CLEVR_val_000156.png,large red metal cylinder,large yellow rubber cube,a_front,medium,b_front,False,a_front,True,b_front,False,b_front,False,b_front,False,a_front,True
CLEVR_val_000243.png,small green rubber cube,large yellow metal sphere,a_front,large,a_front,True,a_front,True,b_front,False,b_front,False,a_front,True,b_front,False
